Connectome,Body_ID,Root_Side,Superclass,Class,Subclass,Type,Subtype,Entry_Nerve
maleCNS,815792,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,816008,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,816214,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,816604,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,817098,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,817660,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,817687,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,817861,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,819177,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,819359,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,819769,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,820407,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,820870,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,821744,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,823027,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,823728,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,825839,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,827465,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,828585,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,MetaLN
maleCNS,834279,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,843529,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,847564,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,850165,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,MetaLN
maleCNS,850230,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,MetaLN
maleCNS,863752,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,MetaLN
maleCNS,909025,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,911630,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
maleCNS,911631,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,912816,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,1058211932,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,1060266212,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,1080143470,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
maleCNS,806645,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,806784,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,807472,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,808695,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,809109,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809134,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809296,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809364,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,809671,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809953,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809992,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,810461,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,810549,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811120,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811200,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811240,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811815,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811866,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812092,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812432,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,812433,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812487,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812760,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812761,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812976,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,813256,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,813335,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,813426,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,813526,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,813569,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,813656,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,813977,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814125,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814492,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814599,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814922,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815011,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815561,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815578,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815901,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,817023,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,818011,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,821308,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,822264,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,909387,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,911422,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,911797,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,912924,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,1053251763,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,828914,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,1079026313,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,1110657871,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,MesoLN
maleCNS,807990,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,808968,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809149,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809534,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809770,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,809899,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,809996,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,810484,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,810505,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,810606,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,810924,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,810958,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811641,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811743,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811820,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,811883,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,811921,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812001,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812096,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,812399,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,812687,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,813154,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,813567,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,813604,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814268,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814317,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814332,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,814944,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,815158,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815367,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815531,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815689,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815850,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,815960,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,816485,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,819624,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,819995,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,820185,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,820707,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,821004,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,821664,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,823116,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,824258,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MesoLN
maleCNS,825411,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,825461,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,830692,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,839490,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,MesoLN
maleCNS,844446,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MesoLN
maleCNS,808278,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,808379,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,809798,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,810164,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,811117,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,811276,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,811930,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,812052,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,812778,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,814020,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,814026,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,814544,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,814710,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,814914,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,816447,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,816927,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,816972,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,817352,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,817570,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,817644,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,819815,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,821097,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,821418,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,821760,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,823278,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,823555,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,824848,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,826578,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,830384,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,838808,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,845424,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,846186,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,881673,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,905265,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,907867,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,908459,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,909179,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,914748,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,933097,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,1053078286,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,1053260129,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,1056780575,R,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,807958,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,808071,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,808369,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,808524,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,811797,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,812439,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,812809,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,813636,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,814864,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,815091,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,1152491502,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,815110,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,815181,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,815404,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,815598,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,815998,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,816273,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,816566,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,816907,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,817007,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,818221,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,818475,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,818574,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,818800,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,819308,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,819568,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,820449,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,820487,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,821037,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,821121,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,821805,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,822976,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,823949,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,824934,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,836197,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,844934,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
maleCNS,903475,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,ProLN
maleCNS,905725,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,911569,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,912149,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,ProLN
maleCNS,1051642277,L,Sensory,Gustatory,Leg Bristle,LgLG1,-,ProLN
MANC,37084,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,37090,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,40116,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,40408,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,41795,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,42935,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,43583,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,44593,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,47151,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,28927,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,32107,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,33747,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,37138,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,37471,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,38527,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,42226,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,42440,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,42524,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,42853,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,43810,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,45795,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,47005,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,47030,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,63804,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,65458,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,69400,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,77104,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,85276,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,112657,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,116909,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,118588,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,121579,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,177892,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1a,MetaLN
MANC,9613227555,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,39862,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,41080,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,44545,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,60054,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,82756,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,113380,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,176163,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,7978929565,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,10419793217,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,48483,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,49837,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,52129,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,58030,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,64869,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,71547,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,73084,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,77336,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,116526,R,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,29127,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,32390,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,35811,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,36818,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,37598,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,38375,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,38440,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,38814,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,39271,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,40197,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,40206,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,40476,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,41020,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,42074,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,42410,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,43435,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,44980,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,45370,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,47044,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,47595,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,47857,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,49800,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
MANC,51437,L,Sensory,Gustatory,Leg Bristle,LgLG1,LgLG1b,MetaLN
