body_id,graph_index,type,instance,kc_family,home_eligible_edges,away_eligible_edges,raw_events_across_32_histories,weighted_event_mass_across_32_histories,minimum_recorded_susceptibility,original_home_gain_sum_across_32_histories,candidate_home_gain_sum_across_32_histories
128866,95404,KCab-c,KCab-c_L,ab,1,0,53,52.44055654420922,0.4418298105853569,-0.009562492370605469,-0.010393857955932617
128873,95410,KCab-m,KCab-m_L,ab,1,0,27,26.683617177956293,0.81371206479814,-0.006996452808380127,-0.00741422176361084
128901,95430,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
128925,95445,KCg-d,KCg-d_R,gamma,1,3,0,0.0,1.0,0.0,0.0
128929,95448,KCg-m,KCg-m_L,gamma,1,2,50,47.82414889833088,0.0,-0.0021619200706481934,-0.005008101463317871
128942,95456,KCab-c,KCab-c_L,ab,1,0,1,1.0,0.07916448158389422,-0.0043408870697021484,-0.0043408870697021484
129022,95501,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
129027,95504,KCab-s,KCab-s_R,ab,1,0,1,1.0,0.7595492270288532,-0.001973450183868408,-0.001973450183868408
129122,95560,KCab-s,KCab-s_L,ab,1,0,12,11.934311072761442,0.8143461413135261,-0.0022212862968444824,-0.0023052096366882324
129189,95601,KCg-m,KCg-m_R,gamma,1,2,52,50.42517044274479,0.09011453726225964,-0.008741021156311035,-0.01117163896560669
129287,95665,KCg-m,KCg-m_R,gamma,1,2,29,27.513356285423775,0.0,0.004303097724914551,0.0021411776542663574
129292,95668,KCab-c,KCab-c_R,ab,0,0,0,0.0,1.0,0.0,0.0
129301,95675,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
129321,95687,KCg-m,KCg-m_R,gamma,2,3,4,3.809706314404107,0.0,-0.001331329345703125,-0.0019161701202392578
129330,95690,KCab-s,KCab-s_R,ab,2,0,36,35.80791233278132,0.8173662747819029,0.005161285400390625,0.004585146903991699
129608,95862,KCab-c,KCab-c_L,ab,1,0,41,40.56577476409505,0.3656926439340843,-0.0052471160888671875,-0.006057322025299072
129627,95875,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
129659,95894,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
129798,95972,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
129866,96013,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
129892,96027,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
129897,96030,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
129903,96032,KCg-m,KCg-m_R,gamma,1,3,0,0.0,1.0,0.0,0.0
129965,96074,KCg-m,KCg-m_R,gamma,1,2,43,41.15461858629306,0.0,0.008631289005279541,0.005964398384094238
130231,96238,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
130317,96287,KCg-m,KCg-m_R,gamma,1,2,28,26.785319663293336,0.0,-0.008902430534362793,-0.010426878929138184
130324,96291,KCg-m,KCg-m_L,gamma,1,2,28,27.24848509296469,0.4301730687848067,0.0010693073272705078,-0.00024646520614624023
130392,96335,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
130403,96343,KCg-m,KCg-m_R,gamma,1,2,15,14.682243732847228,0.0,-0.005360543727874756,-0.005664527416229248
130429,96357,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
130439,96364,KCg-m,KCg-m_L,gamma,1,2,224,221.6254210533755,0.13333803305248823,-0.014302730560302734,-0.01727306842803955
130521,96417,KCab-c,KCab-c_L,ab,1,0,2,2.0,0.844110367871364,-1.8417835235595703e-05,-1.8417835235595703e-05
130531,96423,KCab-m,KCab-m_L,ab,1,0,16,15.810517210579413,0.09494091079914706,-0.007357239723205566,-0.0076517462730407715
130556,96439,KCg-m,KCg-m_L,gamma,1,2,10,9.676704912275195,0.0,-0.0006867647171020508,-0.0009251832962036133
130580,96452,KCg-m,KCg-m_L,gamma,1,2,45,44.189405499580886,0.0,0.003114044666290283,0.0022875070571899414
130603,96463,KCg-m,KCg-m_R,gamma,1,2,136,132.95889025405057,0.0,-0.009984016418457031,-0.013018667697906494
130796,96572,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
130806,96577,KCg-m,KCg-m_R,gamma,1,2,18,17.075366441280984,0.0,0.00010919570922851562,-0.0011202096939086914
130825,96588,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
130875,96621,KCa'b'-ap2,KCa'b'-ap2_R,apbp,2,0,6,5.992765422647203,0.7574047717944589,-0.00598299503326416,-0.005967974662780762
130907,96639,KCg-m,KCg-m_R,gamma,1,2,160,156.95064245177866,0.0,-0.005209505558013916,-0.009327471256256104
130920,96647,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
130950,96663,KCa'b'-m,KCa'b'-m_L,apbp,0,0,2,2.0,0.701917881628772,0.0,0.0
130972,96676,KCg-m,KCg-m_L,gamma,1,4,0,0.0,1.0,0.0,0.0
131008,96694,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
131100,96744,KCg-m,KCg-m_R,gamma,1,2,3,3.0,0.0,-0.0001652240753173828,-0.0001652240753173828
131101,96745,KCab-c,KCab-c_R,ab,1,0,79,78.34745901481803,0.17861904336148476,0.0049620866775512695,0.0040659308433532715
131198,96805,KCg-m,KCg-m_L,gamma,1,2,69,67.00377106764223,0.0,0.011266887187957764,0.007712185382843018
131212,96815,KCab-m,KCab-m_L,ab,2,0,0,0.0,1.0,0.0,0.0
131268,96849,KCg-m,KCg-m_L,gamma,1,2,31,30.543459914997644,0.40460313379038904,-0.006908595561981201,-0.007351279258728027
131293,96868,KCg-m,KCg-m_R,gamma,1,2,40,39.05590503138165,0.0,-0.006201684474945068,-0.007212162017822266
131332,96894,KCg-m,KCg-m_L,gamma,1,2,26,25.758140242110986,0.0,-0.0064904093742370605,-0.006621181964874268
131358,96914,KCab-c,KCab-c_L,ab,1,0,2,1.996766445436646,0.7830632533873354,-0.003538191318511963,-0.003533661365509033
131359,96915,KCab-c,KCab-c_L,ab,2,0,12,11.633631720301285,0.258448504176936,0.0045806169509887695,0.0028390884399414062
131373,96925,KCg-m,KCg-m_L,gamma,1,2,151,148.9811265707948,0.0,-0.018054723739624023,-0.020334243774414062
131423,96956,KCg-m,KCg-m_L,gamma,1,2,73,71.70906206495438,0.0,-0.0015270709991455078,-0.002904534339904785
131461,96980,KCab-m,KCab-m_R,ab,1,0,4,3.9662819382128,0.6237123024076373,-0.003010869026184082,-0.003063797950744629
131495,97005,KCab-m,KCab-m_L,ab,1,0,33,32.175292385066506,0.30719311383175407,0.0023807883262634277,0.0012840032577514648
131539,97034,KCab-m,KCab-m_L,ab,1,0,4,4.0,0.0,0.004149794578552246,0.004149794578552246
131597,97073,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
131620,97091,KCg-m,KCg-m_L,gamma,1,2,134,132.03272056889267,0.0,-0.0240478515625,-0.02621692419052124
131662,97113,KCa'b'-ap2,KCa'b'-ap2_R,apbp,0,0,0,0.0,1.0,0.0,0.0
131765,97181,KCab-c,KCab-c_L,ab,2,0,31,30.564335483655565,0.06836692947332368,0.0004652738571166992,-0.0006413459777832031
131797,97200,KCab-s,KCab-s_L,ab,1,0,4,3.9612269383684406,0.8721941600587511,0.0033845901489257812,0.0033358335494995117
131936,97291,KCab-m,KCab-m_L,ab,2,0,1,1.0,0.0,-0.0019234418869018555,-0.0019234418869018555
131946,97298,KCg-m,KCg-m_R,gamma,1,2,26,25.420294144910223,0.0,0.002907276153564453,0.0023450851440429688
131954,97301,KCg-m,KCg-m_L,gamma,1,2,28,27.39396100727459,0.0,0.0009003281593322754,0.00019431114196777344
131964,97307,KCab-s,KCab-s_R,ab,1,0,0,0.0,1.0,0.0,0.0
132006,97332,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
132048,97358,KCab-c,KCab-c_R,ab,1,0,50,49.36871395971451,0.0,-0.008298754692077637,-0.008846163749694824
132051,97361,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
132066,97370,KCab-c,KCab-c_L,ab,1,0,4,3.9527359087380396,0.0,0.0047779083251953125,0.004616975784301758
132117,97399,KCa'b'-m,KCa'b'-m_L,apbp,0,0,0,0.0,1.0,0.0,0.0
132230,97463,KCg-m,KCg-m_R,gamma,1,3,0,0.0,1.0,0.0,0.0
132312,97515,KCg-m,KCg-m_R,gamma,1,2,33,31.603177169553348,0.0,0.006183266639709473,0.003724336624145508
132410,97574,KCab-m,KCab-m_L,ab,1,0,1,1.0,0.6408843790854327,0.002022862434387207,0.002022862434387207
132467,97605,KCg-m,KCg-m_L,gamma,1,2,32,31.639947826028454,0.0,-0.010044336318969727,-0.01041501760482788
132539,97647,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
132598,97687,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
132622,97701,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
132649,97717,KCab-p,KCab-p_R,ab,1,0,0,0.0,1.0,0.0,0.0
132661,97727,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,4,4.0,0.8264032268008017,0.0,0.0
132747,97776,KCg-m,KCg-m_L,gamma,1,2,16,15.373645185107769,0.3754983795603815,0.0004379749298095703,-0.0002180337905883789
132791,97798,KCab-s,KCab-s_R,ab,2,0,76,74.49362843608083,0.5255360021681785,-0.0088425874710083,-0.012780904769897461
132800,97805,KCab-m,KCab-m_L,ab,2,0,4,4.0,0.6058672623647225,-0.0007051229476928711,-0.0007051229476928711
132804,97807,KCa'b'-ap1,KCa'b'-ap1_R,apbp,0,0,1,1.0,0.5442780688263675,0.0,0.0
132857,97833,KCa'b'-ap1,KCa'b'-ap1_L,apbp,1,0,0,0.0,1.0,0.0,0.0
132887,97848,KCab-s,KCab-s_R,ab,2,0,133,131.77779041063985,0.6506016942165785,0.017237305641174316,0.013622403144836426
132896,97854,KCab-s,KCab-s_L,ab,1,0,3,2.9941595167879123,0.8306912755384376,-0.0006828904151916504,-0.0006807446479797363
132912,97862,KCab-m,KCab-m_L,ab,1,0,37,36.269035299742,0.0,-0.01232832670211792,-0.013552427291870117
132978,97906,KCg-m,KCg-m_L,gamma,1,2,44,43.116014318181406,0.0,0.0009453296661376953,-7.838010787963867e-05
133053,97950,KCg-m,KCg-m_R,gamma,1,2,11,10.245394836814508,0.0,-0.002123534679412842,-0.0033648014068603516
133066,97956,KCg-m,KCg-m_L,gamma,1,2,52,50.227471367758746,0.0,-0.0005273222923278809,-0.0026649832725524902
133083,97968,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
133100,97980,KCab-c,KCab-c_R,ab,1,0,10,9.55242294921371,0.0,-0.002385556697845459,-0.0034409165382385254
133102,97982,KCab-p,KCab-p_L,ab,0,0,0,0.0,1.0,0.0,0.0
133165,98014,KCab-c,KCab-c_L,ab,2,0,63,62.46826887792959,0.061816324628268034,-0.0177762508392334,-0.019071102142333984
133214,98042,KCg-m,KCg-m_R,gamma,1,2,40,38.843071447440515,0.0,-0.0061244964599609375,-0.007548511028289795
133249,98061,KCg-m,KCg-m_L,gamma,1,2,6,5.948321427141604,0.0,-0.0007985830307006836,-0.0008302927017211914
133250,98062,KCab-s,KCab-s_R,ab,1,0,31,30.597828016612752,0.0,-0.005080044269561768,-0.005839228630065918
133256,98065,KCab-s,KCab-s_L,ab,2,0,0,0.0,1.0,0.0,0.0
133281,98081,KCab-m,KCab-m_L,ab,2,0,18,17.691043138479053,0.6589108991071743,0.008724689483642578,0.0075664520263671875
133308,98098,KCab-m,KCab-m_L,ab,1,0,0,0.0,1.0,0.0,0.0
133316,98104,KCg-m,KCg-m_L,gamma,1,2,15,14.185038981257685,0.0,-0.005923211574554443,-0.007787346839904785
133334,98116,KCa'b'-ap2,KCa'b'-ap2_R,apbp,0,0,0,0.0,1.0,0.0,0.0
133363,98133,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
133435,98174,KCg-m,KCg-m_L,gamma,1,3,129,127.18963652592879,0.02807252411019053,-0.004223763942718506,-0.006105601787567139
133479,98200,KCg-m,KCg-m_L,gamma,1,2,44,42.9020803200512,0.0,-0.005180835723876953,-0.0060825347900390625
133500,98213,KCg-m,KCg-m_L,gamma,1,2,9,8.839272107156866,0.0,0.00444948673248291,0.004265189170837402
133549,98239,KCa'b'-m,KCa'b'-m_L,apbp,1,0,84,83.40119953806682,0.8624588194186251,0.002712428569793701,0.0019179582595825195
133550,98240,KCg-m,KCg-m_L,gamma,1,3,0,0.0,1.0,0.0,0.0
133564,98248,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
133570,98253,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
133583,98264,KCab-m,KCab-m_L,ab,1,0,7,6.848294447049615,0.1192088819941192,-0.005750477313995361,-0.006032228469848633
133607,98275,KCg-m,KCg-m_L,gamma,1,2,11,10.848962647377387,0.1848102682991315,-0.00010901689529418945,-0.00034117698669433594
133630,98285,KCg-m,KCg-m_L,gamma,1,2,78,76.26242361494728,0.0,-0.0030515193939208984,-0.005311250686645508
133642,98292,KCg-m,KCg-m_R,gamma,1,2,27,25.82779963364992,0.0,0.008680403232574463,0.006620585918426514
133671,98305,KCg-m,KCg-m_R,gamma,1,2,228,223.93998712205945,0.30246051070539604,-0.004869520664215088,-0.009024620056152344
133709,98329,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
133727,98343,KCab-c,KCab-c_R,ab,2,0,0,0.0,1.0,0.0,0.0
133806,98389,KCg-m,KCg-m_R,gamma,1,3,47,45.78651506994376,0.5056545761190808,4.667043685913086e-05,-0.0015454888343811035
133864,98428,KCab-s,KCab-s_L,ab,1,0,1,1.0,0.9584036593525157,-0.00042450428009033203,-0.00042450428009033203
133873,98433,KCab-m,KCab-m_L,ab,2,0,0,0.0,1.0,0.0,0.0
134059,98546,KCg-m,KCg-m_L,gamma,1,2,48,46.67484527029825,0.0,0.0031332969665527344,0.000643610954284668
134161,98598,KCg-m,KCg-m_L,gamma,1,2,11,10.645911656450256,0.0,-0.013059675693511963,-0.013809442520141602
134216,98635,KCg-m,KCg-m_R,gamma,1,2,11,10.832496083820093,0.0,-0.006991922855377197,-0.007025599479675293
134256,98656,KCg-m,KCg-m_L,gamma,1,2,74,72.6848145798515,0.0,-0.002404928207397461,-0.0038666725158691406
134271,98667,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
134357,98720,KCab-c,KCab-c_R,ab,1,0,4,4.0,0.5037028085345813,-0.00025463104248046875,-0.00025463104248046875
134359,98722,KCg-m,KCg-m_R,gamma,1,2,16,15.366104611884644,0.0,-0.003118574619293213,-0.004261016845703125
134430,98758,KCg-m,KCg-m_L,gamma,1,2,4,4.0,0.05773514291372191,-0.001031041145324707,-0.001031041145324707
134438,98762,KCab-c,KCab-c_L,ab,1,0,30,29.848120423384284,0.8050684303994938,0.0005276203155517578,0.00029218196868896484
134523,98803,KCab-c,KCab-c_L,ab,1,0,4,3.953158995363234,0.6408076192058267,-0.0012447834014892578,-0.0012772083282470703
134660,98874,KCg-m,KCg-m_R,gamma,1,2,224,219.9930692865451,0.3664939241387759,-0.02541828155517578,-0.029385745525360107
134731,98911,KCa'b'-m,KCa'b'-m_L,apbp,2,0,5,4.905380336319187,0.6763796127450193,0.0013773441314697266,0.00110626220703125
134742,98917,KCg-m,KCg-m_L,gamma,1,2,7,6.701062594405001,0.0,0.003073453903198242,0.002430438995361328
134789,98939,KCab-m,KCab-m_L,ab,1,0,14,13.662651902540603,0.23283504399795357,0.0012518763542175293,0.0006224513053894043
134859,98975,KCa'b'-m,KCa'b'-m_L,apbp,0,0,9,8.84505833622173,0.5339260345403647,0.0,0.0
134865,98979,KCg-m,KCg-m_L,gamma,1,2,2,2.0,0.2054192429157329,-0.00048673152923583984,-0.00048673152923583984
134883,98987,KCg-m,KCg-m_R,gamma,1,3,241,237.69363530625762,0.21730418141091892,-0.007587909698486328,-0.011414110660552979
134891,98992,KCab-c,KCab-c_R,ab,1,0,0,0.0,1.0,0.0,0.0
134965,99036,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
135013,99059,KCab-m,KCab-m_L,ab,2,0,23,22.168671969351813,0.0,0.003301858901977539,0.00040709972381591797
135092,99104,KCa'b'-m,KCa'b'-m_R,apbp,0,0,2,2.0,0.30611591110135444,0.0,0.0
135158,99143,KCg-m,KCg-m_L,gamma,1,2,9,8.433429778029756,0.0,0.009534060955047607,0.008525073528289795
135219,99178,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
135238,99186,KCg-m,KCg-m_R,gamma,1,2,126,124.47030158143367,0.15235824299611042,-0.012022852897644043,-0.013882219791412354
135241,99188,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
135247,99193,KCab-s,KCab-s_R,ab,2,0,6,5.980550225993552,0.8284590682621663,-0.0031584501266479492,-0.0032404661178588867
135265,99202,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
135354,99248,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
135362,99252,KCg-m,KCg-m_R,gamma,1,3,72,70.44767609869896,0.0,-0.0033098459243774414,-0.0055045485496521
135363,99253,KCg-m,KCg-m_L,gamma,1,2,63,61.17463978408678,0.0,-0.0037147998809814453,-0.005932629108428955
135421,99279,KCg-d,KCg-d_R,gamma,1,2,0,0.0,1.0,0.0,0.0
135480,99316,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
135506,99331,KCg-m,KCg-m_L,gamma,1,2,103,100.7525920337134,0.0,-0.021961987018585205,-0.02438443899154663
135567,99362,KCab-m,KCab-m_L,ab,2,0,4,4.0,0.0,-0.0023827552795410156,-0.0023827552795410156
135614,99386,KCab-s,KCab-s_R,ab,2,0,13,12.799543797272658,0.34686033794660037,-0.0015823841094970703,-0.002464771270751953
135662,99412,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
135739,99457,KCg-m,KCg-m_R,gamma,1,2,62,60.87370680641486,0.0,-0.005638301372528076,-0.0069754719734191895
135773,99474,KCg-m,KCg-m_L,gamma,1,2,2,2.0,0.0,-0.0016200542449951172,-0.0016200542449951172
135783,99475,KCg-m,KCg-m_L,gamma,1,3,120,117.65696528553242,0.0,0.004285335540771484,0.0010904669761657715
135825,99498,KCg-m,KCg-m_L,gamma,1,2,42,40.48468176148817,0.0,-0.010020077228546143,-0.012630999088287354
135847,99512,KCg-m,KCg-m_L,gamma,1,2,6,6.0,0.0,-0.008934378623962402,-0.008934378623962402
135866,99523,KCab-c,KCab-c_R,ab,1,0,35,34.46007173028305,0.13495581256628686,-0.005102217197418213,-0.005965590476989746
135883,99532,KCg-m,KCg-m_L,gamma,1,2,3,3.0,0.0,-0.0013604164123535156,-0.0013604164123535156
135897,99539,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
135993,99590,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
136044,99625,KCab-m,KCab-m_R,ab,1,0,27,26.813605473975496,0.6734784128967538,-0.004874050617218018,-0.0052658915519714355
136046,99626,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
136048,99628,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
136101,99656,KCg-m,KCg-m_L,gamma,1,2,10,9.947956879034582,0.0,-0.0003560185432434082,-0.00034606456756591797
136127,99665,KCg-m,KCg-m_L,gamma,1,2,16,15.334063233737627,0.15637989902612673,-0.006178438663482666,-0.0073784589767456055
136153,99679,KCab-m,KCab-m_L,ab,2,0,25,24.755449465368393,0.3052027831103458,-0.003993511199951172,-0.0046346187591552734
136196,99699,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
136208,99706,KCg-m,KCg-m_R,gamma,1,2,49,46.91457472376064,0.0,0.004033267498016357,0.0016030073165893555
136233,99720,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
136240,99727,KCg-m,KCg-m_R,gamma,1,2,24,23.603325008081967,0.0,-0.008147954940795898,-0.008376717567443848
136258,99733,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
136310,99760,KCg-m,KCg-m_R,gamma,1,2,88,85.70195538790452,0.0,-0.012505114078521729,-0.015371441841125488
136327,99770,KCab-m,KCab-m_L,ab,1,0,0,0.0,1.0,0.0,0.0
136345,99778,KCab-m,KCab-m_L,ab,2,0,50,49.41119030180963,0.4978436785402582,-0.028227925300598145,-0.029627680778503418
136428,99821,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
136435,99824,KCab-c,KCab-c_L,ab,0,0,0,0.0,1.0,0.0,0.0
136459,99834,KCg-m,KCg-m_R,gamma,1,2,20,19.264830181093405,0.0,-0.0032082200050354004,-0.004329502582550049
136461,99836,KCab-m,KCab-m_L,ab,2,0,3,3.0,0.15333891008025705,0.0025787353515625,0.0025787353515625
136525,99874,KCg-m,KCg-m_L,gamma,1,2,68,66.73793366155758,0.0,-0.011759579181671143,-0.013346970081329346
136531,99878,KCg-m,KCg-m_R,gamma,1,2,53,52.048408213305095,0.0,-0.001410841941833496,-0.0023716092109680176
136570,99899,KCg-m,KCg-m_R,gamma,1,2,17,16.47171630304122,0.0,-0.008141279220581055,-0.008798420429229736
136581,99907,KCg-m,KCg-m_L,gamma,1,2,34,32.99441863937835,0.0,0.0021138787269592285,0.0011289715766906738
136705,99976,KCg-m,KCg-m_L,gamma,1,2,65,63.63657392500258,0.0,-0.015084505081176758,-0.016597628593444824
136825,100031,KCab-m,KCab-m_R,ab,1,0,0,0.0,1.0,0.0,0.0
136873,100054,KCab-c,KCab-c_R,ab,1,0,2,2.0,0.0,-0.00036406517028808594,-0.00036406517028808594
136896,100074,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
136912,100083,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
136943,100097,KCg-m,KCg-m_L,gamma,1,2,14,13.591242387055516,0.7827110783295166,0.001957535743713379,0.0015414953231811523
136988,100119,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
137008,100127,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
137021,100135,KCa'b'-ap2,KCa'b'-ap2_L,apbp,0,0,0,0.0,1.0,0.0,0.0
137029,100140,KCab-m,KCab-m_R,ab,1,0,10,9.893714262437108,0.5313243873432602,-0.0010493993759155273,-0.0011745095252990723
137044,100146,KCab-s,KCab-s_L,ab,1,0,2,2.0,0.8218972460281345,0.0002970099449157715,0.0002970099449157715
137061,100158,KCg-m,KCg-m_L,gamma,1,2,132,129.22769209508567,0.0,-0.0017220377922058105,-0.005353689193725586
137072,100165,KCg-m,KCg-m_L,gamma,1,2,12,11.998051054911924,0.0,-0.004987955093383789,-0.004983961582183838
137174,100223,KCg-m,KCg-m_L,gamma,1,2,62,60.04279921250624,0.0,0.011233747005462646,0.008191943168640137
137233,100249,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
137235,100251,KCab-s,KCab-s_R,ab,2,0,0,0.0,1.0,0.0,0.0
137257,100262,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
137283,100274,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
137302,100283,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
137438,100362,KCg-m,KCg-m_L,gamma,1,2,5,4.969492512494091,0.0,0.004760861396789551,0.004726052284240723
137484,100390,KCg-m,KCg-m_L,gamma,1,2,36,35.12490256878073,0.0,0.0005345940589904785,-0.0005753040313720703
137541,100419,KCa'b'-ap2,KCa'b'-ap2_R,apbp,0,0,1,1.0,0.8123543353731257,0.0,0.0
137546,100422,KCg-m,KCg-m_L,gamma,1,2,27,26.29011033258448,0.0,0.008668303489685059,0.007696211338043213
137734,100513,KCab-c,KCab-c_L,ab,1,0,4,3.9344608537078893,0.7778938418607745,0.0009812116622924805,0.0007940530776977539
137789,100546,KCg-m,KCg-m_L,gamma,1,2,7,6.702342968361927,0.3170342647090815,0.007720232009887695,0.0071915388107299805
137837,100574,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
137866,100592,KCab-s,KCab-s_L,ab,2,0,0,0.0,1.0,0.0,0.0
137890,100606,KCg-m,KCg-m_L,gamma,1,2,35,34.53810068127875,0.0,-0.005019128322601318,-0.005442976951599121
137952,100631,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
137977,100642,KCab-p,KCab-p_L,ab,1,0,0,0.0,1.0,0.0,0.0
137995,100655,KCa'b'-m,KCa'b'-m_L,apbp,1,0,0,0.0,1.0,0.0,0.0
138053,100685,KCg-m,KCg-m_L,gamma,1,2,37,35.921209720535444,0.0,-0.010650634765625,-0.012047886848449707
138162,100742,KCab-c,KCab-c_L,ab,1,0,0,0.0,1.0,0.0,0.0
138186,100756,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
138198,100761,KCg-d,KCg-d_L,gamma,1,2,0,0.0,1.0,0.0,0.0
138210,100765,KCa'b'-ap2,KCa'b'-ap2_L,apbp,1,0,0,0.0,1.0,0.0,0.0
138335,100833,KCg-m,KCg-m_R,gamma,1,2,34,32.73435897560223,0.0,0.0038570761680603027,0.001974046230316162
138352,100841,KCg-m,KCg-m_R,gamma,1,2,4,3.6249823536117525,0.0,0.0004869699478149414,-0.0001842975616455078
138353,100842,KCg-m,KCg-m_R,gamma,2,2,4,3.875505788494098,0.3097567272482638,0.0006113052368164062,0.00020575523376464844
138378,100856,KCg-m,KCg-m_L,gamma,1,2,0,0.0,1.0,0.0,0.0
138404,100873,KCab-s,KCab-s_L,ab,1,0,3,3.0,0.5476627214368978,0.004237771034240723,0.004237771034240723
138408,100875,KCg-m,KCg-m_R,gamma,1,2,30,28.635813673818884,0.0,0.0059577226638793945,0.003336489200592041
138439,100896,KCg-m,KCg-m_L,gamma,1,3,39,37.495374344591745,0.0,-0.0003771185874938965,-0.0026160478591918945
138447,100900,KCg-m,KCg-m_L,gamma,1,2,145,142.74588691912228,0.41306786752976576,-0.005174100399017334,-0.007867157459259033
138451,100903,KCg-m,KCg-m_L,gamma,1,2,2,1.7882560195593231,0.5431621752696569,0.002818584442138672,0.002221822738647461
138453,100905,KCab-m,KCab-m_L,ab,2,0,20,19.741499564095562,0.7688373648336292,0.016326546669006348,0.015248656272888184
138480,100921,KCab-c,KCab-c_L,ab,1,0,8,7.89943556945701,0.1550131362086001,0.0003733634948730469,0.00017493963241577148
138549,100954,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
138563,100962,KCab-s,KCab-s_L,ab,1,0,0,0.0,1.0,0.0,0.0
138564,100963,KCg-m,KCg-m_L,gamma,1,2,100,97.44683448530952,0.0,-0.00039201974868774414,-0.003430783748626709
138573,100967,KCg-m,KCg-m_R,gamma,2,2,53,51.045743921367745,0.0,-0.011160612106323242,-0.015093564987182617
138634,101005,KCg-m,KCg-m_L,gamma,2,2,0,0.0,1.0,0.0,0.0
